CountyName,PrecinctCode,PrecinctName,Description,HouseNum,PrefixDirectionDesc,Street,StreetTypeDesc,SuffixdirectionDesc,City,StateDesc,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
BUCKS,02062,BENSALEM TWP UPPER 12,BELMONT HILLS ELEMENTARY SCHOOL,5000,NULL,NESHAMINY,BLVD,NULL,BENSALEM,PA,19020,NULL,NULL,NULL,YES
BUCKS,03000,BRIDGETON TWP,BRIDGETON TWP BUILDING,1370,NULL,BRIDGETON HILL,RD,NULL,UPPER BLACK EDDY,PA,18972,NULL,NULL,NULL,YES
BUCKS,04011,BRISTOL BORO NORTH 1,ANCIENT ORDER OF THE HIBERNIANS,614,NULL,CORSON,ST,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04012,BRISTOL BORO NORTH 2,ANCIENT ORDER OF THE HIBERNIANS,614,NULL,CORSON,ST,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04021,BRISTOL BORO EAST 1,BRISTOL BORO JR/SR HIGH SCHOOL,1801,NULL,WILSON,LN,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04022,BRISTOL BORO EAST 2,BRISTOL BORO JR/SR HIGH SCHOOL,1801,NULL,WILSON,LN,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04031,BRISTOL BORO WEST 1,BRISTOL BORO AREA ACTIVE ADULT CENTER,301,NULL,WOOD,ST,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04032,BRISTOL BORO WEST 2,BRISTOL BORO AREA ACTIVE ADULT CENTER,301,NULL,WOOD,ST,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04033,BRISTOL BORO WEST 3,BRISTOL BORO AREA ACTIVE ADULT CENTER,301,NULL,WOOD ST,NULL,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04041,BRISTOL BORO SOUTH 1,ST ANN WORSHIP SITE,357,NULL,DORRANCE,ST,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04042,BRISTOL BORO SOUTH 2,ST ANN WORSHIP SITE,357,NULL,DORRANCE,ST,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,04043,BRISTOL BORO SOUTH 3,ST ANN WORSHIP SITE,357,NULL,DORRANCE,ST,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,05011,BRISTOL TWP 1ST 1ST,VFW POST 1597,901,NULL,BELLEVUE,AVE,NULL,CROYDON,PA,19021,NULL,NULL,NULL,YES
BUCKS,05012,BRISTOL TWP 1ST 2ND,EARLY INTERVENTION CENTER (BARC),721,NULL,EMILY,AVE,NULL,CROYDON,PA,19021,NULL,NULL,NULL,YES
BUCKS,05013,BRISTOL TWP 1ST 3RD,OLD CROYDON FIRE HOUSE,815,NULL,PATTERSON,AVE,NULL,CROYDON,PA,19021,NULL,NULL,NULL,YES
BUCKS,05021,BRISTOL TWP 2ND 1ST,NEWPORTVILLE FIRE COMPANY #1,2425,NULL,NEW FALLS,RD,NULL,NEWPORTVILLE,PA,19056,NULL,NULL,NULL,YES
BUCKS,05022,BRISTOL TWP 2ND 2ND,NEWPORTVILLE FIRE COMPANY #1,2425,NULL,NEW FALLS,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,05023,BRISTOL TWP 2ND 3RD,HARRY S TRUMAN HIGH SCHOOL,3001,NULL,GREEN,LN,NULL,LEVITTOWN,PA,19057,NULL,NULL,NULL,YES
BUCKS,05031,BRISTOL TWP 3RD 1ST,BRISTOL TOWNSHIP MUNICIPAL BUILDING,2501,NULL,BATH,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,05032,BRISTOL TWP 3RD 2ND,BRISTOL TOWNSHIP MUNICIPAL BUILDING,2501,NULL,BATH,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,05033,BRISTOL TWP 3RD 3RD,FRANKLIN ROOSEVELT MIDDLE SCHOOL,1001,NULL,RODGERS,RD,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,05041,BRISTOL TWP 4TH 1ST,FRANKLIN D ROOSEVELT MIDDLE SCHOOL,1001,NULL,VETERANS,HWY,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,05042,BRISTOL TWP 4TH 2ND,FRANKLIN ROOSEVELT MIDDLE SCHOOL,1001,NULL,RODGERS,RD,NULL,BRISTOL,PA,19007,NULL,NULL,NULL,YES
BUCKS,05043,BRISTOL TWP 4TH 3RD,OLD CROYDON FIRE HOUSE,815,NULL,PATTERSON,AVE,NULL,CROYDON,PA,19021,NULL,NULL,NULL,YES
BUCKS,05051,BRISTOL TWP 5TH 1ST,BRISTOL COMMERCE CENTER,2201,NULL,GREEN,LN,NULL,LEVITTOWN,PA,19057,NULL,NULL,NULL,YES
BUCKS,05052,BRISTOL TWP 5TH 2ND,MILL CREEK ELEMENTARY SCHOOL,6501,NULL,MILL CREEK,RD,NULL,LEVITTOWN,PA,19057,NULL,NULL,NULL,YES
BUCKS,05061,BRISTOL TWP 6TH 1ST,BUCKS COUNTY FREE LIBRARY,7311,NULL,NEW FALLS,RD,NULL,LEVITTOWN,PA,19055,NULL,NULL,NULL,YES
BUCKS,05062,BRISTOL TWP 6TH 2ND,BENJAMIN FRANKLIN FRESHMAN ACADEMY,6403,NULL,MILL CREEK,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,05063,BRISTOL TWP 6TH 3RD,HARRY S TRUMAN HIGH SCHOOL,3001,NULL,GREEN,LN,NULL,LEVITTOWN,PA,19057,NULL,NULL,NULL,YES
BUCKS,05071,BRISTOL TWP 7TH 1ST,BROOKWOOD ELEMENTARY SCHOOL,2200,NULL,HAINES,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,05072,BRISTOL TWP 7TH 2ND,MILL CREEK ELEMENTARY SCHOOL,6501,NULL,MILL CREEK,RD,NULL,LEVITTOWN,PA,19057,NULL,NULL,NULL,YES
BUCKS,05081,BRISTOL TWP 8TH 1ST,BENJAMIN FRANKLIN FRESHMAN ACADEMY,6403,NULL,MILL CREEK,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,05082,BRISTOL TWP 8TH 2ND,GOVERNMENT SERVICES CENTER,7321,NULL,NEW FALLS,RD,NULL,LEVITTOWN,PA,19055,NULL,NULL,NULL,YES
BUCKS,05091,BRISTOL TWP 9TH 1ST,LEVITTOWN CHURCH OF GOD,571,NULL,LEVITTOWN,PKWY,NULL,LEVITTOWN,PA,19055,NULL,NULL,NULL,YES
BUCKS,05092,BRISTOL TWP 9TH 2ND,NEIL A ARMSTRONG MIDDLE SCHOOL,475,NULL,WISTAR,RD,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,05093,BRISTOL TWP 9TH 3RD,NEIL A ARMSTRONG MIDDLE SCHOOL,475,NULL,WISTAR,RD,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,05101,BRISTOL TWP 10TH 1ST,HARRY S TRUMAN HIGH SCHOOL,3001,NULL,GREEN,LN,NULL,LEVITTOWN,PA,19057,NULL,NULL,NULL,YES
BUCKS,05102,BRISTOL TWP 10TH 2ND,BENJAMIN FRANKLIN FRESHMAN ACADEMY,6403,NULL,MILL CREEK,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,05103,BRISTOL TWP 10TH 3RD,HARRY S TRUMAN HIGH SCHOOL,3001,NULL,GREEN,LN,NULL,LEVITTOWN,PA,19057,NULL,NULL,NULL,YES
BUCKS,05111,BRISTOL TWP 11TH 1ST,BROOKWOOD ELEMENTARY SCHOOL,2200,NULL,HAINES,RD,NULL,LEVITTOWN,PA,19055,NULL,NULL,NULL,YES
BUCKS,05112,BRISTOL TWP 11TH 2ND,BROOKWOOD ELEMENTARY SCHOOL,2200,NULL,HAINES,RD,NULL,LEVITTOWN,PA,19055,NULL,NULL,NULL,YES
BUCKS,06011,BUCKINGHAM TWP LOWER 1,FOREST GROVE PRESBYTERIAN CHURCH,1856,NULL,FOREST GROVE,RD,NULL,FOREST GROVE,PA,18922,NULL,NULL,NULL,YES
BUCKS,06012,BUCKINGHAM TWP LOWER 2,BUCKINGHAM SPRINGS CLUBHOUSE,1490,NULL,DURHAM,RD,NULL,NEW HOPE,PA,18938,NULL,NULL,NULL,YES
BUCKS,06021,BUCKINGHAM TWP MIDDLE 1,BUCKINGHAM TOWNSHIP BUILDING,4613,NULL,HUGHESIAN,DR,NULL,BUCKINGHAM,PA,18912,NULL,NULL,NULL,YES
BUCKS,06022,BUCKINGHAM TWP MIDDLE 2,BUCKINGHAM TOWNSHIP BUILDING,4613,NULL,HUGHESIAN,DR,NULL,BUCKINGHAM,PA,18912,NULL,NULL,NULL,YES
BUCKS,06031,BUCKINGHAM TWP UPPER 1,COVENANT PRESBYTERIAN CHURCH,4000,NULL,ROUTE 202,NULL,NULL,DOYLESTOWN,PA,18902,NULL,NULL,NULL,YES
BUCKS,06032,BUCKINGHAM TWP UPPER 2,CENTRAL BUCKS HIGH SCHOOL EAST,2804,NULL,HOLICONG,RD,NULL,DOYLESTOWN,PA,18902,NULL,NULL,NULL,YES
BUCKS,06033,BUCKINGHAM TWP UPPER 3,COLD SPRING ELEMENTARY SCHOOL,4150,NULL,DURHAM,RD,NULL,DOYLESTOWN,PA,18902,NULL,NULL,NULL,YES
BUCKS,06034,BUCKINGHAM TWP UPPER 4,COLD SPRING ELEMENTARY SCHOOL,4150,NULL,DURHAM,RD,NULL,DOYLESTOWN,PA,18902,NULL,NULL,NULL,YES
BUCKS,07000,CHALFONT BORO,CHALFONT UNITED METHODIST CHURCH,11,NULL,MEADOWBROOK,LN,NULL,CHALFONT,PA,18914,NULL,NULL,NULL,YES
BUCKS,08011,DOYLESTOWN BORO 1ST 1ST,BUCKS COUNTY BAR ASSOCIATION,135,E,STATE,ST,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,08012,DOYLESTOWN BORO 1ST 2ND,SALEM UNITED CHURCH OF CHRIST,186,E,COURT,ST,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,08021,DOYLESTOWN BORO 2ND 1ST,DOYLESTOWN FIRE COMPANY #1,68,NULL,SHEWELL,AVE,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,08022,DOYLESTOWN BORO 2ND 2ND,WESLEY ENHANCED LIVING,200,NULL,VETERANS,LN,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,08031,DOYLESTOWN BORO 3RD 1ST,DOYLESTOWN BOROUGH HALL,57,W,COURT,ST,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,08032,DOYLESTOWN BORO 3RD 2ND,BOY SCOUTS COUNCIL,1,NULL,SCOUT,WAY,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09010,DOYLESTOWN TWP 1,DOYLESTOWN TOWNSHIP BUILDING,425,NULL,WELLS,RD,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09020,DOYLESTOWN TWP 2,PINE RUN COMMUNITY BUILDING,777,NULL,FERRY,RD,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09030,DOYLESTOWN TWP 3,PEBBLE HILL CHURCH,320,NULL,EDISON-FURLONG,RD,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09040,DOYLESTOWN TWP 4,PEBBLE HILL CHURCH,320,NULL,EDISON-FURLONG,RD,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09050,DOYLESTOWN TWP 5,CENTRAL BUCKS SENIOR CENTER,700,NULL,SHADY RETREAT,RD,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09060,DOYLESTOWN TWP 6,CENTRAL BUCKS SENIOR CENTER,700,NULL,SHADY RETREAT,RD,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09070,DOYLESTOWN TWP 7,GRUNDY HALL,1290,NULL,ALMSHOUSE,RD,NULL,DOYLESTOWN,PA,18901,NULL,NULL,NULL,YES
BUCKS,09080,DOYLESTOWN TWP 8,DOYLESTOWN TWP ACTIVITY BUILDING,425,NULL,WELLS,RD,NULL,DOYLESTOWN,PA,18901,RED BUILDING BEHIND MUNICIPAL BUILDING,NULL,NULL,YES
BUCKS,10000,DUBLIN BORO,DUBLIN FIRE HOUSE,194,N,MAIN,ST,NULL,DUBLIN,PA,18917,NULL,NULL,NULL,YES
BUCKS,11000,DURHAM TWP,DURHAM TOWNSHIP BUILDING,215,NULL,OLD FURNACE,RD,NULL,DURHAM,PA,18039,NULL,NULL,NULL,YES
BUCKS,12010,EAST ROCKHILL TWP 1,CHRIST COMMUNITY BIBLE CHURCH,1830,NULL,RIDGE,RD,NULL,PERKASIE,PA,18944,NULL,NULL,NULL,YES
BUCKS,12020,EAST ROCKHILL TWP 2,CHRIST COMMUNITY BIBLE CHURCH,1830,NULL,RIDGE,RD,NULL,PERKASIE,PA,18944,NULL,NULL,NULL,YES
BUCKS,13011,FALLS TWP 1ST 1ST,FALLSINGTON ELEMENTARY SCHOOL,134,NULL,YARDLEY,AVE,NULL,FALLSINGTON,PA,19054,NULL,NULL,NULL,YES
BUCKS,13012,FALLS TWP 1ST 2ND,PENNSBURY WEST HIGH SCHOOL,608,S,OLDS,BLVD,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,13013,FALLS TWP 1ST 3RD,ELEANOR ROOSEVELT ELEMENTARY,185,NULL,WALTON,DR,NULL,MORRISVILLE,PA,19067,NULL,NULL,NULL,YES
BUCKS,13014,FALLS TWP 1ST 4TH,VILLAGE PARK ELEMENTARY SCHOOL,75,NULL,UNITY,DR,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,13015,FALLS TWP 1ST 5TH,ELEANOR ROOSEVELT ELEMENTARY,185,NULL,WALTON,DR,NULL,MORRISVILLE,PA,19067,NULL,NULL,NULL,YES
BUCKS,13016,FALLS TWP 1ST 6TH,ELEANOR ROOSEVELT ELEMENTARY,185,NULL,WALTON,DR,NULL,MORRISVILLE,PA,19067,NULL,NULL,NULL,YES
BUCKS,13017,FALLS TWP 1ST 7TH,VILLAGE OF PENNBROOK,9071,NULL,MILL CREEK,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,13021,FALLS TWP 2ND 1ST,OXFORD VALLEY ELEMENTARY SCHOOL,430,NULL,TRENTON,RD,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,13022,FALLS TWP 2ND 2ND,PENNSBURY WEST HIGH SCHOOL,608,S,OLDS,BLVD,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,13031,FALLS TWP 3RD 1ST,OXFORD VALLEY ELEMENTARY SCHOOL,430,NULL,TRENTON,RD,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,13032,FALLS TWP 3RD 2ND,FALLS TOWNSHIP SENIOR CENTER,282,NULL,TRENTON,RD,NULL,FAIRLESS HILLS,PA,19030,NULL,NULL,NULL,YES
BUCKS,13041,FALLS TWP 4TH 1ST,ST PAUL'S EPISCOPAL CHURCH,89,NULL,PINEWOOD,DR,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,13042,FALLS TWP 4TH 2ND,PENN VALLEY ELEMENTARY SCHOOL,180,NULL,NORTH TURN,LN,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,13043,FALLS TWP 4TH 3RD,MANOR ELEMENTARY SCHOOL,401,NULL,PENN VALLEY,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,13044,FALLS TWP 4TH 4TH,PENN VALLEY ELEMENTARY SCHOOL,180,NULL,NORTH TURN,LN,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,13045,FALLS TWP 4TH 5TH,PENN VALLEY ELEMENTARY SCHOOL,180,NULL,NORTH TURN,LN,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,13046,FALLS TWP 4TH 6TH,MANOR ELEMENTARY SCHOOL,401,NULL,PENN VALLEY,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,13047,FALLS TWP 4TH 7TH,MANOR ELEMENTARY SCHOOL,401,NULL,PENN VALLEY,RD,NULL,LEVITTOWN,PA,19054,NULL,NULL,NULL,YES
BUCKS,14000,HAYCOCK TWP,HAYCOCK FIRE COMPANY #1,850,NULL,OLD BETHLEHEM,RD,NULL,QUAKERTOWN,PA,18951,NULL,NULL,NULL,YES
BUCKS,15011,HILLTOWN TWP BLOOMING GLEN 1 ,PENNRIDGE CHRISTIAN FELLOWSHIP,720,NULL,BLOOMING GLEN,RD,NULL,BLOOMING GLEN,PA,18911,NULL,NULL,NULL,YES
BUCKS,15012,HILLTOWN TWP BLOOMING GLEN 2 ,HILLTOWN TOWNSHIP MUNICIPAL BUILDING,13,W,CREAMERY,RD,NULL,HILLTOWN,PA,18927,NULL,NULL,NULL,YES
BUCKS,15013,HILLTOWN TWP BLOOMING GLEN 3,HILLTOWN TOWNSHIP MUNICIPAL BUILDING,13,W,CREAMERY,RD,NULL,HILLTOWN,PA,18927,NULL,NULL,NULL,YES
BUCKS,15021,HILLTOWN TWP FAIRHILL 1,CALVARY CHURCH OF SOUDERTON,820,NULL,ROUTE 113,NULL,NULL,SOUDERTON,PA,18964,NULL,NULL,NULL,YES
BUCKS,15022,HILLTOWN TWP FAIRHILL 2,ST PETER'S LUTHERAN CHURCH,1530,NULL,AUGSBURG,DR,NULL,HILLTOWN,PA,18927,NULL,NULL,NULL,YES
BUCKS,15022-2,HILLTOWN TWP FAIRHILL 2A,ST PETER'S LUTHERAN CHURCH,1530,NULL,AUGSBURG,DR,NULL,HILLTOWN,PA,18927,NULL,NULL,NULL,YES
BUCKS,15030,HILLTOWN TWP HILLTOWN,GOOD SHEPHERD EPISCOPAL CHURCH,1634,NULL,HILLTOWN,PIKE,NULL,HILLTOWN,PA,18927,NULL,NULL,NULL,YES
BUCKS,16000,HULMEVILLE BORO,WILLIAM PENN FIRE COMPANY,10,NULL,MAIN,ST,NULL,HULMEVILLE,PA,19047,NULL,NULL,NULL,YES
BUCKS,17000,IVYLAND BORO,IVYLAND PRESBYTERIAN CHURCH,51,NULL,GOUGH,AVE,NULL,IVYLAND,PA,18974,NULL,NULL,NULL,YES
BUCKS,18000,LANGHORNE BORO,PENNWOOD LIBRARY,301,S,PINE,ST,NULL,LANGHORNE,PA,19047,NULL,NULL,NULL,YES
BUCKS,19000,LANGHORNE MANOR BORO,LANGHORNE MANOR MUNICIPAL BUILDING,618,NULL,HULMEVILLE,AVE,NULL,LANGHORNE,PA,19047,NULL,NULL,NULL,YES
BUCKS,20011,LOWER MAKEFIELD TWP NORTH 1,AFTON ELEMENTARY SCHOOL,1673,NULL,QUARRY,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20012,LOWER MAKEFIELD TWP NORTH 2,AFTON ELEMENTARY SCHOOL,1673,NULL,QUARRY,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20013,LOWER MAKEFIELD TWP NORTH 3,AFTON ELEMENTARY SCHOOL,1673,NULL,QUARRY,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20014,LOWER MAKEFIELD TWP NORTH 4,LOWER MAKEFIELD TOWNSHIP BUILDING,1100,NULL,EDGEWOOD,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20015,LOWER MAKEFIELD TWP NORTH 5,WOODSIDE CHURCH,1667,NULL,EDGEWOOD,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20016,LOWER MAKEFIELD TWP NORTH 6,WOODSIDE CHURCH,1667,NULL,EDGEWOOD,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20021,LOWER MAKEFIELD TWP SOUTH 1,MAKEFIELD ELEMENTARY SCHOOL,1939,NULL,MAKEFIELD,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20022,LOWER MAKEFIELD TWP SOUTH 2,PENNWOOD MIDDLE SCHOOL,1523,NULL,MAKEFIELD,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20023,LOWER MAKEFIELD TWP SOUTH 3,MAKEFIELD ELEMENTARY SCHOOL,1939,NULL,MAKEFIELD,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20024,LOWER MAKEFIELD TWP SOUTH 4,CHARLES BOEHM MIDDLE SCHOOL,866,NULL,BIG OAK,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20025,LOWER MAKEFIELD TWP SOUTH 5,EDGEWOOD ELEMENTARY SCHOOL,899,NULL,OXFORD VALLEY,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20026,LOWER MAKEFIELD TWP SOUTH 6,EDGEWOOD ELEMENTARY SCHOOL,899,NULL,OXFORD VALLEY,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20027,LOWER MAKEFIELD TWP SOUTH 7,PENNWOOD MIDDLE SCHOOL,1523,NULL,MAKEFIELD,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20028,LOWER MAKEFIELD TWP SOUTH 8,EDGEWOOD ELEMENTARY SCHOOL,899,NULL,OXFORD VALLEY,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,20029,LOWER MAKEFIELD TWP SOUTH 9,CHARLES BOEHM MIDDLE SCHOOL,866,NULL,BIG OAK,RD,NULL,YARDLEY,PA,19067,NULL,NULL,NULL,YES
BUCKS,21011,LOWER SOUTHAMPTON TWP EAST 1 ,LOWER SOUTHAMPTON ELEMENTARY,7,NULL,SCHOOL,LN,NULL,FEASTERVILLE,PA,19053,NULL,NULL,NULL,YES
BUCKS,21012,LOWER SOUTHAMPTON TWP EAST 2 ,LOWER SOUTHAMPTON TOWNSHIP BUILDING,1500,NULL,DESIRE,AVE,NULL,FEASTERVILLE,PA,19053,NULL,NULL,NULL,YES
BUCKS,21013,LOWER SOUTHAMPTON TWP EAST 3 ,TAWANKA ELEMENTARY SCHOOL,2055,NULL,BROWNSVILLE,RD,NULL,LANGHORNE,PA,19047,NULL,NULL,NULL,YES
BUCKS,21014,LOWER SOUTHAMPTON TWP EAST 4 ,SENIOR CITIZENS ACTIVITY BUILDING,1842,NULL,BROWNSVILLE,RD,NULL,TREVOSE,PA,19053,NULL,NULL,NULL,YES
BUCKS,21015,LOWER SOUTHAMPTON TWP EAST 5 ,SCOTTSVILLE UNITED METHODIST CHURCH,2400,NULL,BROWNSVILLE,RD,NULL,LANGHORNE,PA,19047,NULL,NULL,NULL,YES
BUCKS,21021,LOWER SOUTHAMPTON TWP WEST 1,SOMERTON SPRINGS BALLROOM,50,NULL,BUSTLETON,PIKE,NULL,FEASTERVILLE,PA,19053,NULL,NULL,NULL,YES
BUCKS,21022,LOWER SOUTHAMPTON TWP WEST 2 ,RUSSELL ELLIOT REC FIELD BUILDING,150,NULL,BUCK,RD,NULL,FEASTERVILLE,PA,19053,NULL,NULL,NULL,YES
BUCKS,21023,LOWER SOUTHAMPTON TWP WEST 3 ,CHURCH OF THE WONDERFUL NEWS,514,NULL,HIGHLAND,AVE,NULL,FEASTERVILLE,PA,19053,NULL,NULL,NULL,YES
BUCKS,21024,LOWER SOUTHAMPTON TWP WEST 4 ,JOSEPH FERDERBAR ELEMENTARY,300,NULL,HEIGHTS,LN,NULL,FEASTERVILLE,PA,19053,NULL,NULL,NULL,YES
